quantities,units,ingredients
2.25,cups,all-purpose flour
2.5,teaspoons,baking powder
0.5,teaspoon,salt
0.75,cup,"unsalted butter, softened"
1.25,cups,white sugar
1.25,cups,packed brown sugar
1.0,teaspoon,vanilla extract
3.0,units,eggs 
2.0,cups,semisweet chocolate chips
