quantities,units,ingredients
3.5,cups,all-purpose flour
2.25,teaspoons,baking powder
0.75,teaspoon,salt
0.75,cup,"butter, softened"
1.5,cups,packed brown sugar
0.75,cup,white sugar
3.0,units,eggs 
1.0,units,egg yolk
2.0,teaspoons,vanilla extract
6.0,tablespoons,peanut butter
2.0,cups,semisweet chocolate chips
0.5,cup,"butter, softened"
1.0,cup,peanut butter
3.0,cups,confectioners' sugar
0.33000001311302,cup,milk
