quantities,units,ingredients
1.0,cup,butter
3.0,ounce,"ounce) squares white chocolate, chopped"
4.0,units,eggs 
2.0,cups,white sugar
1.0,teaspoon,vanilla extract
2.0,cups,all-purpose flour
1.0,teaspoon,salt
1.0,cup,white chocolate chips
