quantities,units,ingredients
2.0,cups,packed light brown sugar
1.5,cups,all-purpose flour
1.0,cup,chopped walnuts
0.5,cup,melted butter
3.0,units,eggs 
2.0,teaspoons,baking powder
1.0,teaspoon,vanilla extract
0.5,teaspoon,salt
