quantities,units,ingredients
0.5,cup,shortening
1.0,tablespoon,milk
1.0,cup,packed brown sugar
1.0,units,"egg, beaten"
1.0,cup,all-purpose flour
0.5,teaspoon,baking powder
0.125,teaspoon,salt
1.0,teaspoon,vanilla extract
0.5,cup,chopped walnuts
