quantities,units,ingredients
1.5,cups,white sugar
0.5,cup,"butter, softened"
0.5,cup,shortening
2.0,units,eggs 
2.75,cups,all-purpose flour
2.0,teaspoons,cream of tartar
1.0,teaspoon,baking soda
0.5,teaspoon,salt
8.0,ounce,"ounce) package cream cheese, softened and cubed"
1.0,cup,dried cranberries
6.0,tablespoons,white sugar
2.0,tablespoons,ground cinnamon
