quantities,units,ingredients
1.0,cup,shortening
1.5,cups,white sugar
2.0,units,eggs 
2.75,cups,all-purpose flour
1.0,teaspoon,baking soda
2.0,teaspoons,cream of tartar
0.5,teaspoon,salt
2.0,tablespoons,white sugar
2.0,teaspoons,ground cinnamon
