quantities,units,ingredients
1.5,cups,white sugar
1.0,cup,shortening
0.5,cup,pumpkin puree
2.0,units,eggs 
1.5,cups,all-purpose flour
1.5,cups,whole wheat flour
1.0,tablespoon,cream of tartar
1.5,teaspoons,baking soda
1.0,teaspoon,ground cinnamon
0.25,teaspoon,ground nutmeg
0.25,teaspoon,ground ginger
0.25,teaspoon,ground allspice
0.25,teaspoon,ground cloves
0.25,cup,"white sugar, or as needed"
