quantities,units,ingredients
2.75,cups,all-purpose flour
0.5,teaspoon,cream of tartar
0.5,teaspoon,baking soda
0.5,teaspoon,salt
0.25,teaspoon,ground cinnamon
0.25,teaspoon,ground nutmeg
1.75,cups,"white sugar, divided"
0.5,cup,"unsalted butter, softened"
1.0,units,"large egg, at room temperature"
0.5,teaspoon,vanilla extract
0.75,cup,apple butter
2.0,tablespoons,ground cinnamon
