quantities,units,ingredients
1.0,cup,butter
1.0,cup,packed brown sugar
0.75,cup,white sugar
2.0,units,eggs 
1.0,tablespoon,vanilla extract
2.5,cups,all-purpose flour
0.5,teaspoon,baking powder
0.5,teaspoon,baking soda
1.0,teaspoon,ground white pepper
3.0,cups,semisweet chocolate chips
1.0,cup,chopped walnuts
