quantities,units,ingredients
1.0,cup,shortening
2.0,cups,white sugar
4.0,units,eggs 
2.0,teaspoons,vanilla extract
6.0,cups,all-purpose flour
2.0,teaspoons,baking powder
2.0,teaspoons,baking soda
2.0,teaspoons,cream of tartar
2.0,cups,milk
2.0,cups,semisweet chocolate chips
