quantities,units,ingredients
3.0,cups,all-purpose flour
1.0,teaspoon,baking powder
1.0,teaspoon,salt
1.0,cup,"unsalted butter, softened"
1.0,cup,packed brown sugar
1.0,cup,white sugar
2.0,units,eggs 
2.0,cups,peanut butter chips
1.0,cup,peanut butter
2.0,teaspoons,vanilla extract
