quantities,units,ingredients
1.0,cup,"butter, softened"
1.0,cup,white sugar
1.0,cup,packed brown sugar
2.0,units,eggs 
1.0,units,egg yolk
2.0,teaspoons,vanilla extract
18.0,ounce,ounce) jar peanut butter
2.0,cups,all-purpose flour
1.0,teaspoon,baking soda
0.5,teaspoon,salt
1.0,cup,chopped peanuts
