quantities,units,ingredients
1.0,cup,peanut butter
0.5,cup,"butter, softened"
0.5,cup,white sugar
0.5,cup,packed brown sugar
1.0,units,large egg
3.0,tablespoons,milk
1.0,teaspoon,vanilla extract
1.25,cups,all-purpose flour
0.75,teaspoon,baking powder
0.25,teaspoon,salt
