quantities,units,ingredients
1.0,cup,peanut butter
0.5,cup,white sugar
0.33333334326744,cup,packed brown sugar
1.0,units,egg 
1.0,teaspoon,vanilla extract
0.5,teaspoon,baking soda
0.5,cup,semisweet chocolate chips
