quantities,units,ingredients
1.0,cup,white sugar
0.5,cup,"butter, melted"
2.0,units,large eggs
0.5,cup,self-rising flour
0.33300000429153,cup,unsweetened cocoa powder
0.25,teaspoon,salt
1.0,teaspoon,vanilla extract
0.5,cup,chopped walnuts
