quantities,units,ingredients
2.0,cups,white sugar
1.5,cups,all-purpose flour
1.0,cup,"butter, melted"
4.0,units,eggs 
0.5,cup,cocoa powder
1.0,teaspoon,vanilla extract
0.5,teaspoon,baking powder
0.5,teaspoon,salt
0.5,cup,walnut halves
