quantities,units,ingredients
1.0,cup,white sugar
0.5,cup,all-purpose flour
6.0,tablespoons,unsweetened cocoa powder
0.125,teaspoon,salt
4.0,ounce,ounce) jar pureed prunes baby food
2.0,units,large eggs
2.0,tablespoons,vegetable oil
0.5,teaspoon,vanilla extract
