quantities,units,ingredients
0.66666668653488,cup,all-purpose flour
0.75,teaspoon,kosher salt
3.0,ounces,"unsweetened chocolate, chopped"
0.5,cup,unsalted butter
1.25,cups,white sugar
2.0,units,large eggs
1.0,teaspoon,pure vanilla extract
