quantities,units,ingredients
1.0,cup,butter
4.0,ounce,ounce) squares unsweetened chocolate
2.0,cups,white sugar
4.0,units,eggs 
1.0,cup,all-purpose flour
1.0,teaspoon,vanilla extract
0.5,teaspoon,salt
2.0,cups,chopped walnuts
