quantities,units,ingredients
4.0,ounce,"ounce) squares unsweetened chocolate, chopped"
0.75,cup,butter
2.0,cups,white sugar
3.0,units,eggs 
1.0,teaspoon,vanilla extract
1.0,cup,all-purpose flour
1.0,cup,chopped walnuts
