quantities,units,ingredients
2,cups,flour
1.5,teaspoons,cinnamon
1,teaspoons,baking soda
1,teaspoons,salt
1,cups,butter
1,cups,white sugar
1,cups,brown sugar
2,units,eggs
1,teaspoons,vanilla extract
3,cups,oats
2,tablespoons,water
