quantities,units,ingredients
2.0,cups,rolled oats
3.0,units,"medium ripe bananas, mashed"
0.5,cup,raisins
0.33333334326744,cup,applesauce
0.25,cup,almond milk
1.0,teaspoon,vanilla extract
1.0,teaspoon,ground cinnamon
