quantities,units,ingredients
3.0,units,eggs 
1.0,cup,raisins
1.0,teaspoon,vanilla extract
1.0,cup,butter flavored shortening
1.0,cup,packed brown sugar
1.0,cup,white sugar
2.5,cups,all-purpose flour
2.0,teaspoons,baking soda
1.0,teaspoon,salt
1.0,teaspoon,ground cinnamon
2.0,cups,quick cooking oats
0.5,cup,chopped walnuts
