quantities,units,ingredients
1.0,cup,peanut butter
1.0,cup,packed brown sugar
0.75,cup,white sugar
0.5,cup,shortening
0.5,cup,"margarine, softened"
2.0,units,large eggs
1.5,cups,all-purpose flour
2.0,teaspoons,baking soda
1.0,teaspoon,salt
1.0,cup,quick-cooking oats
