quantities,units,ingredients
1,cup,sour cream
0.25,cup,all-purpose flour
1,tablespoon,vanilla extract
32,ounce,ounce) packages cream cheese
1.5,cups,white sugar
0.666666687,cup,milk
4,units,eggs 
1,teaspoon,finely grated lemon zest
1,teaspoon,finely grated orange zest
