quantities,units,ingredients
1.5,cups,honey maid graham cracker crumbs
0.33333334326744,cup,"butter or margarine, melted"
3.0,tablespoons,sugar
32.0,ounce,"ounce) packages philadelphia cream cheese, softened"
1.0,cup,sugar
1.0,teaspoon,vanilla
4.0,units,eggs 
