quantities,units,ingredients
1.5,cups,all-purpose flour
0.33333334326744,cup,white sugar
1.0,units,"egg, beaten"
0.5,cup,"butter, softened"
2.5,pounds,"cream cheese, softened"
1.75,cups,white sugar
3.0,tablespoons,all-purpose flour
5.0,units,eggs 
2.0,units,egg yolks
0.25,cup,heavy whipping cream
