quantities,units,ingredients
20,ounce,"ounce) packages frozen sweetened sliced strawberries, thawed and drained"
1,tablespoon,cornstarch
24,ounce,"ounce) packages cream cheese, softened"
14,ounce,ounce) can sweetened condensed milk
0.25,cup,lemon juice
0.5,teaspoon,vanilla extract
3,units,eggs 
1,tablespoon,water
