quantities,units,ingredients
12.0,ounce,ounce) package vanilla wafers
16.0,ounce,ounce) packages cream cheese
0.75,cup,white sugar
2.0,units,eggs 
1.0,teaspoon,vanilla extract
21.0,ounce,ounce) can cherry pie filling
