quantities,units,ingredients
1.75,cups,honey maid graham cracker crumbs
0.33333334326744,cup,"butter, melted"
1.25,cups,"sugar, divided"
24.0,ounce,"ounce) packages philadelphia cream cheese, softened"
1.0,cup,breakstone's or knudsen sour cream
2.0,teaspoons,vanilla
3.0,units,eggs 
21.0,ounce,ounce) can cherry pie filling
