quantities,units,ingredients
1.25,cups,honey maid graham cracker crumbs
0.25,cup,"butter, melted"
5.0,units,"(250 g) packages philadelphia brick cream cheese, softened"
1.0,cup,sugar
3.0,tablespoons,flour
1.0,tablespoon,vanilla
1.0,cup,sour cream
4.0,units,eggs 
19.0,ounce,ounce) can cherry pie filling
