quantities,units,ingredients
1.0,units,(9 inch) prepared shortbread pie crust
16.0,ounce,ounce) packages cream cheese
1.0,cup,white sugar
2.0,units,large eggs
1.0,cup,sour cream
2.0,teaspoons,vanilla extract
