quantities,units,ingredients
1.5,cups,graham cracker crumbs
6.0,tablespoons,"butter, melted"
24.0,ounces,"cream cheese, softened"
1.0,cup,white sugar
1.0,tablespoon,grated lime zest
1.0,tablespoon,cornstarch
3.0,units,large eggs
0.66666668653488,cup,key lime juice
