quantities,units,ingredients
0.5,cup,"margarine, softened"
0.5,cup,white sugar
1.0,units,large egg yolk
0.5,cup,molasses (not blackstrap)
2.0,cups,sifted all-purpose flour
0.5,teaspoon,salt
0.5,teaspoon,baking powder
0.5,teaspoon,baking soda
0.5,teaspoon,"ground cinnamon, or to taste"
0.5,teaspoon,"ground cloves, or to taste"
0.5,teaspoon,"ground ginger, or to taste"
0.5,teaspoon,"ground nutmeg, or to taste"
