quantities,units,ingredients
1,cup,"butter, softened"
1.5,cups,white sugar
2,tablespoons,light corn syrup
1,units,egg 
2.5,cups,all-purpose flour
2,teaspoons,baking soda
2,teaspoons,ground cinnamon
2,teaspoons,ground ginger
0.5,teaspoon,ground cloves
0.25,teaspoon,ground allspice
