quantities,units,ingredients
1.25,cups,all-purpose flour
1,cup,white whole wheat flour
2,teaspoons,ground ginger
1,teaspoon,baking soda
0.75,teaspoon,ground cinnamon
0.5,teaspoon,ground cloves
0.25,teaspoon,salt
0.75,cup,unsalted butter
0.75,cup,white sugar
1,units,egg 
1,tablespoon,water
0.25,cup,molasses
3,tablespoons,sugar
