quantities,units,ingredients
2,cups,all-purpose flour
2,teaspoons,ground ginger
2,teaspoons,baking soda
0.5,cup,"stick butter, cut into chunks"
0.75,cup,white sugar
0.75,cup,brown sugar
4,tablespoons,maple syrup
3,tablespoons,vegetable oil
1,units,small egg
1,tablespoon,"water, or as needed"
