quantities,units,ingredients
1.125,cups,"white sugar, divided, or as needed"
0.75,cup,butter
4.0,tablespoons,molasses
1.0,units,egg 
2.0,cups,all-purpose flour
3.0,teaspoons,baking soda
2.0,teaspoons,ground ginger
1.5,teaspoons,"ground cinnamon, divided, or as needed"
1.0,teaspoon,ground cloves
0.25,teaspoon,salt
0.25,teaspoon,ground nutmeg
